Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
sp,62870.05762924898,95.63394836188415,122.6896551724138,0.21910814753073557,0.9421754532194208,63.986666666666665,113.89498008643257,1.779979892994883,0.3384486690786769,0.5042291811449195,1.4898246830679804,78.64167008617152,127.60154394277026,1.6225691011260446,69.10596707327687,41.393117268605145,0.5989803633702678,27.366666666666667,38.13562056077699,1.3935062324279046,1.6017258682866846,1.010806455446293,0.631073316264487,4.133145985185217,9.414680793193472,2.2778485993331246,1531238663767
t,132.89095434767862,0.15729165276498822,711.3055555555555,0.21980676328502416,0.9879227053140096,103.5,101.76429738480104,0.9832299264231985,0.0033129381488588186,0.004905013520846003,1.4805629626787913,166.99920255183414,274.70724207003053,1.6449614002483957,276.9838602670175,304.5697669943734,1.0995939138863997,67.58333333333333,69.13729295957268,1.0229932373796204,1.7193730889194525,0.6327913991969226,0.3680361192547239,3042.9283905015445,3897.827888974663,1.2809463085433344,1531238676239
tg,17813.557183143166,17.31284501672999,507.6577181208054,0.19435549929257576,0.9545014520813165,89.52666666666667,98.75597512162102,1.1030900490165427,0.10626863054398472,0.18835417471958654,1.7724343840266814,199.38294425215406,292.40790187738924,1.4665642689456382,225.2705486017442,150.20303369367278,0.666767292155961,33.54666666666667,30.12630891577805,0.8980417999536382,2.371889732122357,1.453419183936874,0.6127684454522937,23.344847164815445,27.518419386602382,1.1787791623702384,1531238803845
toy,1681.0392382088105,1.7240395038424092,335.48979591836735,0.29038748137108794,0.9499254843517139,89.46666666666667,105.35170725822258,1.1775526146597157,0.013468370034416267,0.02884607673638867,2.1417644943432004,137.7309506263817,181.2532159043321,1.3159948078483232,138.44997965242754,82.25077875786882,0.5940829963598095,36.306666666666665,34.54445380793983,0.9514631052499036,2.0129974434239193,0.8656855146091995,0.4300479950619062,253.35827879259716,436.16727245288877,1.7215433990611444,1531238835871
trash,20988.096680653147,20.452023628143532,328.90604026845637,0.5279533835413116,0.7254136660986202,121.27333333333333,94.87689544293116,0.7823393060546245,0.11051621265960733,0.2100314906586143,1.90045863501961,86.279973829126,189.51988175554445,2.1965686050262474,80.90106875124636,68.11408672225723,0.8419429776841838,30.906666666666666,23.406650526909846,0.7573333863322858,4.202655504731808,3.9671923201808714,0.9439727609636748,46.08445972407571,46.645035253876316,1.012164090306298,1531239002062
trv,490.6050063544652,0.5093359392154397,366.08843537414964,0.09935622317596567,0.994206008583691,31.2751677852349,53.21362028053642,1.7014655411587825,0.0048852141017598095,0.0099629552117726,2.039410147486397,225.83738823040133,303.3866042804284,1.3433851970113588,246.46369786776276,155.25067237224982,0.6299129393714923,18.409395973154364,26.602218563891533,1.4450348399634845,1.4909223620691745,0.6249680039733162,0.41918212502088653,130.74564450036624,178.45061219976944,1.3648685038932182,1531239145979
tv,39619.54205774308,35.98113762760616,121.79729729729729,0.19415752098127825,0.9565848934796642,41.306666666666665,64.22335469974212,1.5547939323694833,0.23313581587441148,0.2670172832021912,1.1453293103022464,116.76205483769303,186.69369872052076,1.5989244021102347,90.02979293545287,66.56032822009266,0.7393144652438919,22.813333333333333,27.3696636604999,1.1997222527980669,1.4600519691233709,0.5921148288948644,0.40554366653837387,2.895276738889129,3.6040881809646814,1.2448164738640881,1531239297553
u,785.1324607721474,0.8540426392863253,243.93006993006992,0.40105807285356593,0.7950488651966723,167.3108108108108,118.0781836356485,0.7057415062626596,0.006042332460824229,0.011678316398553448,1.9327497244268517,119.42015254917703,197.1609894173552,1.6509859115794097,107.31079567995462,69.66830429354484,0.6492199023602869,59.391891891891895,38.60763037856341,0.6500488391384964,3.068880621488235,1.704512403334487,0.5554182822881829,1684.8535897691377,1974.111850402758,1.1716815409897159,1531239322668
v,114059.54598000846,104.50662104208592,147.08904109589042,0.2474506639278116,0.9562027730907491,90.87333333333333,128.32585069094836,1.4121397992548055,0.5862880576851265,0.6326139351712157,1.0790155570778641,109.5788404324795,150.92215385245723,1.377292853773651,105.92604676983784,70.03680793510075,0.6611858940349273,40.00666666666667,49.48743903479164,1.2369798125676963,1.7382587073555889,0.750593056724519,0.43180744819417327,2.3874895703699854,3.297497374816802,1.3811567663961748,1531239474136
vg,94957.36704377705,83.35733643350021,1176.1866666666667,0.23898316232570377,0.9511806103656932,405.44,226.05682117556194,0.5575592471772937,0.5149968339209123,0.8856060307399224,1.7196339324989407,102.03907095758292,162.08824186834264,1.5884919408539286,115.64800769664993,124.37308433143598,1.0754451097650755,72.11333333333333,34.957600349884174,0.48475918022396475,5.382270527798323,2.3330256549980724,0.4334649555328877,35.55068945926163,36.14080822513041,1.0165993620614588,1531239625545
vip,23.6190476190477,0.034384915344620716,112.14285714285714,0.36039360393603936,0.8025830258302583,21.68,43.223345543814624,1.9936967501759513,0.0002514732877020076,0.00034902035173074855,1.3879022894246043,55.89535567313345,145.4979315099307,2.6030415185257594,73.19128088910118,103.89505912365667,1.419500490517137,0,0,0,0,1727.8027988426015,2150.281969822693,1.2445181656512516,1531239635629
vp,6518.554914484702,6.486288651669179,165.96621621621622,0.33304647160068845,0.8582493238259159,54.22666666666667,71.86664935064725,1.3253008854926343,0.04683727324739524,0.07818375631299508,1.6692636204509004,89.71885562530179,164.85150401056816,1.8374231688715172,84.94557782584678,61.08503941208471,0.7191079391715914,24.986666666666668,25.31718432650483,1.0132277611994995,1.8606930425748487,1.0431111254257728,0.5606035501601615,34.39262478889139,61.18657607522167,1.7790609600400307,1531239716685
vr,1991.7743787718882,2.0177051986441414,256.22297297297297,0.18633340484874492,0.9732889937781591,62.14666666666667,89.6460734716746,1.4424920640153605,0.01621957661350639,0.029635619842253894,1.8271512597668964,167.72909628378378,247.63920397280583,1.4764236465796057,157.72156700604566,87.32597752137724,0.553671759538313,28.153333333333332,28.46254536911427,1.010983141218835,1.8425227383465892,0.922391918635331,0.5006135877937935,106.73787715925994,181.8366193358937,1.7035809983796237,1531239764723
w,134.33038487940703,0.174902663458839,149.28125,0.7446303078293576,0.48807284964861924,67.35333333333334,83.98119921876699,1.2468751739894137,0.0010585181651296908,0.0022769066608540342,2.151032203188563,34.24773237101336,90.52104274010179,2.643125149410391,27.25174097537863,31.707432431304806,1.1635011671346722,28.633333333333333,40.72941879717357,1.422447687910602,2.8392752419666327,2.519965982766703,0.8875384624638367,1557.9046353777724,1772.9330062755473,1.1380240908299457,1531239772710
wg,583.3811485977462,0.7255391287732349,117.79411764705883,0.746486151302191,0.48914840843323687,64.50666666666666,79.13100923293106,1.2267105606593283,0.00388912879988347,0.003842299304029385,0.987958872471519,41.99165479340525,121.91059299452922,2.9032100209986287,35.642540739505854,51.64624047429261,1.44900558160963,28.66,39.32901049691776,1.3722613571848485,3.115907441668477,4.807092181915291,1.5427583366665198,319.2634578333404,399.0474676571679,1.249900224614731,1531239785736
wsg,1184.7611442384016,1.1794224204267558,97.00751879699249,0.4158712592797528,0.6791165214183612,144.58,94.36682114670035,0.6526962314753101,0.007578510115948711,0.010603827437176057,1.3991968440948137,53.36021431515318,121.10261861226122,2.269530213971997,49.720850143418104,33.49913766811584,0.6737442656649819,73.66,55.884145634816086,0.7586769703341852,2.281654463544365,1.1610450893373494,0.5088610514379815,843.8685456500001,1138.2711044337723,1.3488725350664716,1531239830753
wsr,509.56128467298913,0.5562778372823989,251.27891156462584,0.24267291910902697,0.9132473622508792,5.6866666666666665,17.196176577625884,3.0239466431932973,0.004524046311111772,0.006473970037457167,1.4310132107967317,111.50947158524427,170.27012337833696,1.526956598015736,152.26557255171775,171.46201351034986,1.1260721030823428,3.7,5.669509091035426,1.5322997543338988,1.6870337607140886,1.0876376714996496,0.6447041528316978,27.884209687039146,66.8544830655196,2.39757496503816,1531239855770
x,6166.863554272357,6.087802506640228,342.5704697986577,0.2377558479532164,0.9102704678362573,36.48,57.54137294156262,1.577340267038449,0.05807062003086445,0.11302594265577369,1.9463532952756586,155.27356812522234,269.65925613071965,1.7366719872969592,168.5353488052896,166.6171821824972,0.9886186094704176,18.946666666666665,26.98364607601344,1.4241896239978944,1.736028170042558,1.1372348581024372,0.6550785740271475,19.106361751853537,28.264346753194058,1.479316005856117,1531239948824
y,390.4177164771097,0.4653794518447615,103.07518796992481,0.6744816779170685,0.4765549662487946,110.61333333333333,89.1907160091353,0.8063287970931953,0.002716739945881125,0.0034697098945169254,1.2771593761770925,44.110858917692035,110.01712387370983,2.494105228805328,41.252095339315005,50.32996518331515,1.2200583938665668,37.76,34.84186753509825,0.9227189495523902,3.6459385783753797,2.7121411942338214,0.7438801109596158,1309.8370450166615,1416.3925733255808,1.0813502173528493,1531239967850
